row_index,a,op,b,c,prompt,freq_a,freq_b,freq_c,freq_prompt,log_freq_a,log_freq_b,log_freq_c,log_freq_prompt,target,target_text,target_num_tokens,target_logprob,avg_target_logprob,model,mean_logprob_per_example,mean_logprob_per_token
77960767,29117,-,29119,-2,29117 - 29119 =,1,1,3371,1,0.3010299956639812,0.3010299956639812,3.527887565952705,0.3010299956639812,-2,-2,2,-11.75,-5.875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
55221405,42,-,30,12,42 - 30 =,368,1340,3890,2,2.56702636615906,3.127428777851599,3.5900612308037427,0.47712125471966244,12,12,1,-9.015625,-9.015625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
85816550,60,-,77,-17,60 - 77 =,1269,67,64,1,3.103803720955957,1.8325089127062364,1.8129133566428555,0.3010299956639812,-17,-17,2,-12.0390625,-6.01953125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
108906236,222,/,2,111,222 / 2 =,32,28880,121,1,1.5185139398778875,4.460612226534829,2.0863598306747484,0.3010299956639812,111,111,1,-10.4296875,-10.4296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
131714331,20,*,70,1400,20 * 70 =,2217,295,47,2,3.3459615418131414,2.4712917110589387,1.6812412373755872,0.47712125471966244,1400,1400,2,-13.8203125,-6.91015625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
109594117,1335,+,632,1967,1335 + 632 =,4,5,4,1,0.6989700043360189,0.7781512503836436,0.6989700043360189,0.3010299956639812,1967,1967,1,-11.5703125,-11.5703125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
46074531,-217,+,220,3,-217 + 220 =,2,32,10255,1,0.47712125471966244,1.5185139398778875,4.010978012174742,0.3010299956639812,3,3,1,-6.18359375,-6.18359375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
53934469,-23,-,43,-66,-23 - 43 =,33,168,7,1,1.5314789170422551,2.2278867046136734,0.9030899869919435,0.3010299956639812,-66,-66,2,-14.921875,-7.4609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
56135849,29,+,406,435,29 + 406 =,276,4,10,1,2.4424797690644486,0.6989700043360189,1.041392685158225,0.3010299956639812,435,435,1,-11.203125,-11.203125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
51833842,-15,+,28,13,-15 + 28 =,107,583,1467,1,2.03342375548695,2.7664128471123997,3.166726055580052,0.3010299956639812,13,13,1,-7.49609375,-7.49609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
15650649,71055,+,79238,150293,71055 + 79238 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,150293,150293,2,-20.71875,-10.359375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
122420316,25,*,14,350,25 * 14 =,1027,1127,45,2,3.011993114659257,3.0523090996473234,1.662757831681574,0.47712125471966244,350,350,1,-11.1875,-11.1875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
113708709,54,+,53,107,54 + 53 =,240,112,52,2,2.3820170425748683,2.05307844348342,1.7242758696007892,0.47712125471966244,107,107,1,-9.375,-9.375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
33282744,46,+,273,319,46 + 273 =,163,51,15,2,2.214843848047698,1.7160033436347992,1.2041199826559248,0.47712125471966244,319,319,1,-11.3671875,-11.3671875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
96140064,123,+,224,347,123 + 224 =,137,37,5,1,2.1398790864012365,1.5797835966168101,0.7781512503836436,0.3010299956639812,347,347,1,-10.53125,-10.53125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
89130774,247,+,63,310,247 + 63 =,12,153,25,1,1.1139433523068367,2.187520720836463,1.414973347970818,0.3010299956639812,310,310,1,-11.2890625,-11.2890625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
79930691,3,*,33,99,3 * 33 =,14276,272,167,1,4.15463695951842,2.436162647040756,2.225309281725863,0.3010299956639812,99,99,1,-11.8203125,-11.8203125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
66880702,4,+,66,70,4 + 66 =,11121,110,368,1,4.046182890740882,2.0453229787866576,2.56702636615906,0.3010299956639812,70,70,1,-8.9453125,-8.9453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
120252415,5625,+,304,5929,5625 + 304 =,7,13,3,1,0.9030899869919435,1.146128035678238,0.6020599913279624,0.3010299956639812,5929,5929,2,-16.125,-8.0625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
68709169,108900,-,4615,104285,108900 - 4615 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,104285,104285,2,-18.765625,-9.3828125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
29882720,9,-,34,-25,9 - 34 =,3708,307,40,1,3.56925683332861,2.4885507165004443,1.6127838567197355,0.3010299956639812,-25,-25,2,-11.9140625,-5.95703125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
114930454,38,*,13,494,38 * 13 =,234,1266,8,1,2.3710678622717363,3.1027766148834415,0.9542425094393249,0.3010299956639812,494,494,1,-10.828125,-10.828125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
1441414,1920,/,3,640,1920 / 3 =,76,18022,66,1,1.8864907251724818,4.2558270827032345,1.8260748027008264,0.3010299956639812,640,640,1,-9.375,-9.375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
127516350,41,*,180,7380,41 * 180 =,207,137,1,1,2.3180633349627615,2.1398790864012365,0.3010299956639812,0.3010299956639812,7380,7380,2,-15.515625,-7.7578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
130664364,48,+,853,901,48 + 853 =,489,2,3,1,2.690196080028514,0.47712125471966244,0.6020599913279624,0.3010299956639812,901,901,1,-11.8203125,-11.8203125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
131872982,-8,-,2,-10,-8 - 2 =,327,28880,251,4,2.515873843711679,4.460612226534829,2.401400540781544,0.6989700043360189,-10,-10,2,-14.2265625,-7.11328125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
69604761,395,+,995,1390,395 + 995 =,6,6,3,1,0.8450980400142568,0.8450980400142568,0.6020599913279624,0.3010299956639812,1390,1390,2,-12.8671875,-6.43359375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
45999909,23,*,43,989,23 * 43 =,494,168,1,1,2.694605198933569,2.2278867046136734,0.3010299956639812,0.3010299956639812,989,989,1,-10.8828125,-10.8828125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
18563329,67,-,3,64,67 - 3 =,89,18022,810,1,1.9542425094393248,4.2558270827032345,2.909020854211156,0.3010299956639812,64,64,1,-9.9375,-9.9375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
74973990,-432,+,409,-23,-432 + 409 =,1,3,45,1,0.3010299956639812,0.6020599913279624,1.662757831681574,0.3010299956639812,-23,-23,2,-11.9375,-5.96875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
111292008,51,+,15,66,51 + 15 =,169,1810,183,1,2.230448921378274,3.2579184503140586,2.2648178230095364,0.3010299956639812,66,66,1,-9.296875,-9.296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
64101536,40960,/,4096,10,40960 / 4096 =,3,127,4209,1,0.6020599913279624,2.1072099696478683,3.6242820958356683,0.3010299956639812,10,10,1,-11.0,-11.0,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
113171737,114,+,133,247,114 + 133 =,52,23,28,2,1.7242758696007892,1.380211241711606,1.462397997898956,0.47712125471966244,247,247,1,-11.4453125,-11.4453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
61609222,140,+,70,210,140 + 70 =,130,295,133,3,2.1172712956557644,2.4712917110589387,2.1271047983648077,0.6020599913279624,210,210,1,-10.078125,-10.078125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
104795892,90,+,52,142,90 + 52 =,467,162,26,1,2.670245853074124,2.2121876044039577,1.4313637641589874,0.3010299956639812,142,142,1,-10.390625,-10.390625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
120103564,1104590,/,2,552295,1104590 / 2 =,1,28880,1,1,0.3010299956639812,4.460612226534829,0.3010299956639812,0.3010299956639812,552295,552295,3,-20.6875,-6.89453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
88666915,124,+,152,276,124 + 152 =,65,26,22,1,1.8195439355418688,1.4313637641589874,1.3617278360175928,0.3010299956639812,276,276,1,-11.3984375,-11.3984375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
20436729,16,+,256,272,16 + 256 =,2175,337,28,2,3.3376588910261424,2.5289167002776547,1.462397997898956,0.47712125471966244,272,272,1,-11.4296875,-11.4296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
100054345,2400,+,2400,4800,2400 + 2400 =,55,18,29,2,1.7481880270062005,1.2787536009528289,1.4771212547196624,0.47712125471966244,4800,4800,2,-11.859375,-5.9296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
68542484,1681,-,2,1679,1681 - 2 =,4,28880,1,1,0.6989700043360189,4.460612226534829,0.3010299956639812,0.3010299956639812,1679,1679,2,-14.4765625,-7.23828125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
85129192,1000,-,652,348,1000 - 652 =,660,5,18,1,2.82020145948564,0.7781512503836436,1.2787536009528289,0.3010299956639812,348,348,1,-12.5859375,-12.5859375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
129353205,299,-,299,0,299 - 299 =,17,11,12269,1,1.255272505103306,1.0791812460476249,4.0888445627270045,0.3010299956639812,0,0,1,-6.7578125,-6.7578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
130873371,200,/,4,50,200 / 4 =,553,14623,888,33,2.74350976472843,4.165066178389756,2.9489017609702137,1.5314789170422551,50,50,1,-10.9921875,-10.9921875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
62116140,-111,+,113,2,-111 + 113 =,9,45,15071,2,1.0,1.662757831681574,4.178170885448802,0.47712125471966244,2,2,1,-6.4375,-6.4375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
39873965,66,+,3,69,66 + 3 =,151,18022,114,5,2.1818435879447726,4.2558270827032345,2.060697840353612,0.7781512503836436,69,69,1,-8.9921875,-8.9921875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
61592452,36100,-,2240,33860,36100 - 2240 =,1,2,1,1,0.3010299956639812,0.47712125471966244,0.3010299956639812,0.3010299956639812,33860,33860,2,-16.34375,-8.171875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
4151751,2030,-,16,2014,2030 - 16 =,5,2263,14,3,0.7781512503836436,3.354876422516234,1.1760912590556813,0.6020599913279624,2014,2014,1,-9.4609375,-9.4609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
29317005,69,+,885,954,69 + 885 =,95,1,6,1,1.9822712330395684,0.3010299956639812,0.8450980400142568,0.3010299956639812,954,954,1,-12.0078125,-12.0078125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
24209422,2017,-,23,1994,2017 - 23 =,29,466,6,1,1.4771212547196624,2.6693168805661123,0.8450980400142568,0.3010299956639812,1994,1994,1,-11.921875,-11.921875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
101924695,0,+,28,28,0 + 28 =,9343,583,667,1,3.9705328297683242,2.7664128471123997,2.824776462475546,0.3010299956639812,28,28,1,-8.71875,-8.71875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
123840941,128,*,28,3584,128 * 28 =,473,583,5,1,2.6757783416740852,2.7664128471123997,0.7781512503836436,0.3010299956639812,3584,3584,2,-15.5859375,-7.79296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
115663444,9,*,288230376151711744,2594073385365405696,9 * 288230376151711744 =,3708,32,1,1,3.56925683332861,1.5185139398778875,0.3010299956639812,0.3010299956639812,2594073385365405696,2594073385365405696,7,-53.03125,-7.578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
97742791,87,-,8,79,87 - 8 =,67,6642,80,1,1.8325089127062364,3.8223642524415493,1.9084850188786497,0.3010299956639812,79,79,1,-11.2578125,-11.2578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
86237770,462,*,10,4620,462 * 10 =,11,4789,3,1,1.0791812460476249,3.680335513414563,0.6020599913279624,0.3010299956639812,4620,4620,2,-17.515625,-8.7578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
31216423,366,-,361,5,366 - 361 =,15,11,8658,1,1.2041199826559248,1.0791812460476249,3.9374677396433775,0.3010299956639812,5,5,1,-7.15234375,-7.15234375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
71481098,5000,+,6250,11250,5000 + 6250 =,122,1,4,1,2.089905111439398,0.3010299956639812,0.6989700043360189,0.3010299956639812,11250,11250,2,-14.5625,-7.28125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
60599689,26,*,16,416,26 * 16 =,488,2263,12,1,2.6893088591236203,3.354876422516234,1.1139433523068367,0.3010299956639812,416,416,1,-10.71875,-10.71875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
46441328,3,*,53,159,3 * 53 =,14276,112,23,1,4.15463695951842,2.05307844348342,1.380211241711606,0.3010299956639812,159,159,1,-11.703125,-11.703125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
55228887,4096,+,256,4352,4096 + 256 =,127,337,3,1,2.1072099696478683,2.5289167002776547,0.6020599913279624,0.3010299956639812,4352,4352,2,-13.7265625,-6.86328125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
13383331,258,/,6,43,258 / 6 =,17,7366,176,1,1.255272505103306,3.867290669854884,2.2479732663618064,0.3010299956639812,43,43,1,-10.25,-10.25,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
65147165,202,-,1,201,202 - 1 =,18,28252,31,1,1.2787536009528289,4.4510645694747835,1.505149978319906,0.3010299956639812,201,201,1,-12.0078125,-12.0078125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
61262036,70,+,73,143,70 + 73 =,347,77,70,2,2.5415792439465807,1.8920946026904804,1.8512583487190752,0.47712125471966244,143,143,1,-10.6875,-10.6875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
99161441,6432824,+,6432824,12865648,6432824 + 6432824 =,1,1,1,1,0.3010299956639812,0.3010299956639812,0.3010299956639812,0.3010299956639812,12865648,12865648,3,-22.75,-7.58203125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
40607637,55296,*,16,884736,55296 * 16 =,1,2263,2,1,0.3010299956639812,3.354876422516234,0.47712125471966244,0.3010299956639812,884736,884736,3,-20.484375,-6.828125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
53292679,168,+,108,276,168 + 108 =,71,65,22,1,1.8573324964312685,1.8195439355418688,1.3617278360175928,0.3010299956639812,276,276,1,-11.84375,-11.84375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
106095233,800,-,133,667,800 - 133 =,129,23,6,1,2.113943352306837,1.380211241711606,0.8450980400142568,0.3010299956639812,667,667,1,-12.9453125,-12.9453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
40270818,1700,-,1232,468,1700 - 1232 =,14,5,8,1,1.1760912590556813,0.7781512503836436,0.9542425094393249,0.3010299956639812,468,468,1,-11.9296875,-11.9296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
62265991,562,+,44,606,562 + 44 =,2,173,5,1,0.47712125471966244,2.2405492482825995,0.7781512503836436,0.3010299956639812,606,606,1,-11.2421875,-11.2421875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
104964992,-127,+,123,-4,-127 + 123 =,5,54,2724,1,0.7781512503836436,1.7403626894942439,3.4353665066126613,0.3010299956639812,-4,-4,2,-11.0078125,-5.50390625,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
32250091,2160,/,4,540,2160 / 4 =,23,14623,58,2,1.380211241711606,4.165066178389756,1.7708520116421442,0.47712125471966244,540,540,1,-10.0,-10.0,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
100073152,100,-,86,14,100 - 86 =,1781,65,1481,2,3.250907699700856,1.8195439355418688,3.170848203643309,0.47712125471966244,14,14,1,-9.296875,-9.296875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
67723582,6926,-,6926,0,6926 - 6926 =,2,1,12269,1,0.47712125471966244,0.3010299956639812,4.0888445627270045,0.3010299956639812,0,0,1,-6.8359375,-6.8359375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
113558231,77,/,11,7,77 / 11 =,109,1770,5056,4,2.041392685158225,3.248218561190075,3.7038929536325447,0.6989700043360189,7,7,1,-8.734375,-8.734375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
36205208,105,-,65,40,105 - 65 =,98,210,1073,1,1.99563519459755,2.3242824552976926,3.0310042813635367,0.3010299956639812,40,40,1,-9.6484375,-9.6484375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
84476131,980,-,985,-5,980 - 985 =,8,2,2418,1,0.9542425094393249,0.47712125471966244,3.3836358683618797,0.3010299956639812,-5,-5,2,-11.515625,-5.7578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
89832867,288,+,392,680,288 + 392 =,64,10,13,1,1.8129133566428555,1.041392685158225,1.146128035678238,0.3010299956639812,680,680,1,-12.421875,-12.421875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
46276469,272,+,106,378,272 + 106 =,25,42,18,1,1.414973347970818,1.6334684555795866,1.2787536009528289,0.3010299956639812,378,378,1,-11.8203125,-11.8203125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
66742694,13500,/,2,6750,13500 / 2 =,5,28880,3,1,0.7781512503836436,4.460612226534829,0.6020599913279624,0.3010299956639812,6750,6750,2,-13.15625,-6.578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
133716669,10,+,80,90,10 + 80 =,4589,366,503,7,3.661812685537261,2.5646660642520893,2.7024305364455254,0.9030899869919435,90,90,1,-9.609375,-9.609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
70198811,3097,+,405,3502,3097 + 405 =,2,13,1,1,0.47712125471966244,1.146128035678238,0.3010299956639812,0.3010299956639812,3502,3502,2,-14.515625,-7.2578125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
46141061,285,-,285,0,285 - 285 =,18,14,12269,1,1.2787536009528289,1.1760912590556813,4.0888445627270045,0.3010299956639812,0,0,1,-6.1171875,-6.1171875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
118178422,355,+,246,601,355 + 246 =,13,16,7,1,1.146128035678238,1.2304489213782739,0.9030899869919435,0.3010299956639812,601,601,1,-12.4453125,-12.4453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
37541823,79,-,59,20,79 - 59 =,86,99,2291,1,1.9395192526186185,2.0,3.3602146132953523,0.3010299956639812,20,20,1,-8.8359375,-8.8359375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
111906763,269,-,30,239,269 - 30 =,13,1340,24,1,1.146128035678238,3.127428777851599,1.3979400086720377,0.3010299956639812,239,239,1,-11.3125,-11.3125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
75616941,1346283520,/,8,168285440,1346283520 / 8 =,1,6642,1,1,0.3010299956639812,3.8223642524415493,0.3010299956639812,0.3010299956639812,168285440,168285440,4,-24.984375,-6.24609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
70296410,3053,+,10847,13900,3053 + 10847 =,5,1,2,1,0.7781512503836436,0.3010299956639812,0.47712125471966244,0.3010299956639812,13900,13900,2,-16.796875,-8.3984375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
106800525,31,-,22,9,31 - 22 =,385,592,4399,6,2.586587304671755,2.7730546933642626,3.6434526764861874,0.8450980400142568,9,9,1,-6.7109375,-6.7109375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
109355595,0,+,6662197,6662197,0 + 6662197 =,9343,8,2,2,3.9705328297683242,0.9542425094393249,0.47712125471966244,0.47712125471966244,6662197,6662197,3,-13.8203125,-4.60546875,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
53679717,234,+,568,802,234 + 568 =,35,3,6,1,1.5563025007672873,0.6020599913279624,0.8450980400142568,0.3010299956639812,802,802,1,-11.453125,-11.453125,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
54134511,2763,+,32,2795,2763 + 32 =,4,1055,1,1,0.6989700043360189,3.0236639181977933,0.3010299956639812,0.3010299956639812,2795,2795,2,-13.0546875,-6.52734375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
114050662,426,-,431,-5,426 - 431 =,8,5,2418,1,0.9542425094393249,0.7781512503836436,3.3836358683618797,0.3010299956639812,-5,-5,2,-13.21875,-6.609375,EleutherAI/pythia-1.4b-deduped,-12.41468046875,-8.167552939967106
